TourID,ClientID,Hotel rating,Beach rating,Transportation rating,Overall,Recommendation
830,237,2.2,1.3,2.3,2.1,0
830,238,2.0,2.3,0.6,2.0,0
830,239,3.8,3.2,2.9,3.7,1
831,50,2.7,2.5,4.2,2.7,1
831,51,3.6,3.0,3.1,2.8,1
831,52,2.9,3.2,1.8,3.1,1
823,385,2.7,3.6,4.1,3.9,0
823,388,1.7,1.6,0.2,1.0,0
833,62,4.3,3.6,3.0,3.7,1
833,9,4.8,5.0,1.6,3.6,1
823,386,1.6,1.4,1.2,1.8,0
833,63,4.3,3.3,2.8,3.4,1
823,389,3.0,2.8,0.3,2.4,0
833,64,5.0,4.5,4.9,5.0,0
823,390,1.4,0.4,2.4,1.9,0
834,30,1.8,1.6,1.6,1.8,0
834,31,1.2,0.7,0.7,0.7,0
834,32,0.9,0.2,0.3,0.0,0
833,65,5.0,4.9,0.5,3.9,1
834,15,0.5,1.3,2.5,1.0,0
833,66,4.4,5.0,1.5,3.4,1
835,604,1.8,1.4,1.2,1.4,0
833,29,4.6,5.0,4.2,4.7,1
835,605,0.5,0.0,2.9,0.9,0
834,18,0.0,0.0,0.3,0.0,0
835,606,1.6,1.7,3.0,2.5,1
835,607,1.2,0.6,3.8,2.2,0
833,69,4.9,4.8,3.4,4.4,1
835,608,1.1,0.4,1.5,1.1,0
833,70,4.4,4.4,4.1,4.2,1
836,278,3.8,3.8,2.7,3.7,1
837,340,1.6,2.4,1.0,2.1,0
836,277,4.2,4.8,0.8,3.5,1
837,342,2.4,3.3,3.2,3.3,1
836,154,3.6,4.0,2.7,3.7,1
833,41,5.0,4.3,1.7,3.4,1
838,635,5.0,5.0,4.9,5.0,1
838,951,4.2,5.0,1.7,3.6,1
838,630,5.0,4.3,2.1,3.3,1
839,219,4.9,4.5,4.3,4.3,1
837,293,1.7,1.3,3.0,2.4,0
837,345,1.8,2.6,0.3,1.8,0
837,346,1.4,2.4,4.7,2.9,1
836,152,4.2,4.9,4.1,4.2,1
836,147,4.3,4.2,4.9,4.1,1
836,282,4.6,3.8,2.2,3.3,1
836,284,3.2,3.3,2.6,3.2,1
839,220,3.5,3.2,3.9,3.8,1
839,221,4.7,4.2,0.9,3.3,1
838,952,4.3,3.7,2.8,4.0,1
838,954,5.0,4.3,2.5,3.4,1
836,283,4.8,3.8,4.9,4.9,1
839,222,3.2,4.1,5.0,4.2,1
838,944,4.3,3.9,4.6,4.6,1
838,957,5.0,5.0,4.6,4.5,1
838,956,4.8,4.8,0.6,3.9,1
838,634,4.8,4.0,1.5,3.4,1
840,935,0.5,0.5,2.3,1.2,0
840,938,1.7,2.1,0.2,1.3,0
836,285,4.3,3.6,1.7,2.9,1
839,223,4.4,4.9,5.0,4.6,1
836,286,4.8,5.0,3.2,4.0,1
840,943,1.3,1.3,0.9,1.0,0
839,224,3.1,2.6,4.3,3.4,1
840,945,1.0,0.8,2.8,1.4,1
841,514,1.8,1.0,4.4,2.8,1
840,946,0.6,0.0,2.5,0.8,0
842,959,1.1,0.5,2.8,1.9,0
842,942,1.2,1.4,0.1,1.3,0
842,977,1.8,1.7,0.8,1.5,0
841,515,1.3,1.1,3.6,2.1,0
840,947,1.4,2.2,4.6,2.4,0
840,948,1.3,2.2,0.4,1.0,1
841,516,1.8,1.9,3.7,2.1,0
843,720,1.0,0.9,3.3,1.5,1
842,979,2.9,3.7,0.9,2.6,1
842,958,2.2,1.3,3.4,2.0,0
842,639,1.6,1.4,4.1,2.0,0
841,517,1.4,1.0,4.1,2.5,0
840,949,0.3,0.1,2.7,0.7,0
840,950,1.2,1.1,2.8,2.0,0
840,635,0.9,0.2,1.1,0.3,0
843,722,2.9,2.4,4.2,2.9,1
842,980,2.8,2.9,2.0,3.1,1
843,344,1.5,2.0,3.7,2.4,0
842,981,2.9,2.6,1.1,2.1,0
843,483,3.0,3.6,4.1,4.0,0
842,982,2.9,2.0,1.4,1.8,0
841,519,1.7,2.2,4.7,3.0,1
841,518,0.1,0.9,4.8,1.7,0
841,520,1.9,2.1,1.4,1.6,0
841,485,1.7,1.9,0.2,1.7,0
843,521,1.6,1.1,0.1,0.9,0
843,533,2.0,1.1,0.1,0.8,0
841,523,1.9,2.5,2.7,2.3,0
843,725,1.7,1.0,2.3,1.9,0
843,726,1.0,0.6,1.3,1.2,0
844,737,0.9,1.0,4.2,2.1,0
844,738,0.4,0.7,4.8,2.0,0
844,711,0.3,0.0,0.9,0.4,0
844,740,1.3,0.6,3.5,1.5,0
845,916,1.9,1.8,4.8,2.7,1
845,906,0.0,0.0,1.6,1.0,0
846,905,2.6,2.9,4.5,3.8,1
846,903,2.9,3.6,2.2,3.0,1
845,918,0.6,1.5,4.6,1.8,0
845,917,0.5,0.0,1.6,0.3,0
845,919,0.1,0.7,1.5,1.3,0
846,908,3.9,4.5,3.7,4.1,1
847,253,1.3,1.1,1.4,1.1,0
847,254,1.4,1.1,3.1,1.4,1
847,255,0.2,0.0,4.6,1.8,1
847,256,0.1,0.6,4.7,2.1,0
846,909,3.2,3.7,1.6,3.0,1
846,907,3.2,3.4,3.0,3.3,1
846,571,2.0,1.5,4.2,2.4,0
846,910,3.7,4.6,0.5,2.5,0
847,257,1.7,2.0,4.1,2.3,0
848,708,3.7,3.5,4.8,4.3,1
847,258,0.2,0.0,1.3,0.6,0
848,709,3.3,3.6,3.7,3.5,1
847,252,1.7,2.4,4.6,3.0,1
816,50,4.7,3.8,2.6,3.9,1
816,51,4.4,4.8,0.1,2.7,1
847,166,1.0,0.0,1.2,0.5,0
847,165,0.2,0.0,2.0,0.8,0
848,702,5.0,4.2,4.8,5.0,1
848,710,4.7,5.0,2.8,4.4,1
848,713,4.7,5.0,0.9,3.4,1
848,714,3.4,3.0,2.9,3.5,1
849,637,3.9,4.2,3.0,3.6,0
816,52,5.0,5.0,0.4,3.9,1
816,53,4.1,4.7,4.4,4.4,1
844,433,0.3,0.0,0.6,0.4,0
849,638,2.1,1.9,1.7,1.6,0
849,330,2.2,3.1,2.9,2.6,1
816,54,4.2,3.5,4.5,4.4,0
844,712,0.3,0.7,3.2,1.1,0
849,640,3.0,2.6,0.2,1.9,0
849,641,3.5,3.6,0.3,2.8,0
849,642,3.0,2.1,1.5,2.1,0
849,643,3.4,2.8,2.6,3.3,1
816,56,5.0,5.0,1.7,4.0,1
816,55,5.0,4.8,2.7,4.5,0
849,644,2.5,3.1,1.7,2.1,1
816,58,5.0,4.7,2.5,4.3,1
849,645,3.5,2.8,2.2,2.5,0
816,57,5.0,5.0,3.3,4.9,1
849,646,2.5,1.8,3.6,2.3,0
844,742,0.7,0.0,0.1,0.6,0
850,479,4.9,5.0,0.0,3.2,1
851,616,5.0,5.0,1.8,4.4,1
850,480,5.0,4.3,0.2,3.0,1
850,481,5.0,5.0,4.2,4.9,0
850,482,5.0,4.9,0.4,3.2,1
850,67,4.4,4.3,3.8,3.8,0
851,632,4.1,4.2,2.6,3.2,1
851,633,5.0,4.2,2.5,3.6,1
852,324,4.0,4.4,0.4,3.1,1
853,153,2.5,2.0,3.4,2.6,1
851,614,4.4,4.0,1.9,3.7,1
852,441,3.1,2.2,4.8,3.0,1
853,20,2.1,2.7,0.8,2.2,0
852,440,3.0,3.8,0.2,2.0,0
852,288,2.9,2.1,5.0,3.7,1
851,636,4.7,5.0,0.3,3.5,1
852,296,2.8,2.6,0.2,1.5,0
852,315,2.2,2.7,4.3,2.7,1
852,446,3.0,3.8,3.1,3.0,1
853,1,1.2,0.9,2.2,1.0,0
853,155,1.6,1.6,3.4,2.0,0
854,656,2.4,3.0,2.0,2.4,0
854,658,1.0,1.5,3.1,1.7,0
853,3,1.3,1.9,2.0,1.7,0
853,12,2.9,3.5,1.8,2.4,0
853,23,1.1,0.4,0.7,1.1,1
855,291,0.8,1.7,2.2,1.4,0
855,292,0.4,0.6,2.5,0.9,0
854,660,2.0,2.1,1.6,2.0,0
854,659,1.3,1.2,3.6,2.5,0
854,341,2.5,1.9,1.5,1.8,0
853,158,2.8,1.9,4.9,2.9,1
851,637,5.0,5.0,0.7,3.7,1
854,661,1.5,2.3,0.1,0.9,0
853,160,1.7,2.6,0.6,1.2,1
853,103,1.1,0.6,1.4,0.7,0
855,294,0.3,0.0,3.9,1.9,0
854,663,2.1,1.7,0.4,1.6,0
854,662,1.8,1.3,2.4,1.8,0
854,664,1.4,1.0,4.9,2.2,1
854,665,2.4,2.3,1.3,1.9,0
855,295,0.4,0.6,2.9,1.4,0
855,297,1.8,2.5,0.3,1.3,0
855,298,0.6,0.3,2.8,1.6,0
855,299,0.9,0.5,3.5,1.7,0
857,894,1.1,0.8,2.1,1.1,0
856,844,1.8,2.5,0.4,1.6,0
856,842,1.2,0.4,2.4,1.2,1
857,888,1.3,0.3,1.1,0.4,0
856,837,2.9,2.3,0.7,2.1,0
857,896,0.5,0.3,2.6,1.5,1
856,848,2.8,3.5,2.8,3.1,1
857,895,0.9,0.4,2.4,0.9,0
857,601,1.6,1.7,4.8,2.5,0
857,897,1.6,2.5,0.2,1.9,0
856,852,2.4,2.6,2.8,2.2,0
856,851,2.1,1.3,2.8,2.3,0
856,834,2.4,3.2,3.6,3.4,1
856,833,2.0,2.9,1.3,2.1,0
856,853,1.5,0.6,1.3,1.5,0
856,855,2.5,3.3,0.5,2.1,0
857,898,0.6,1.3,2.7,1.6,0
857,899,1.6,1.5,0.1,0.8,0
858,932,2.7,1.9,4.3,2.9,1
623,985,4.9,5.0,3.1,4.1,1
858,933,1.7,2.5,0.0,1.5,0
623,988,5.0,5.0,3.8,4.9,1
858,934,2.3,3.1,1.9,2.1,0
859,481,3.7,3.0,1.1,2.8,1
858,620,1.9,2.3,0.1,1.0,0
860,690,1.5,2.2,2.6,2.5,0
858,631,2.6,2.6,1.8,2.3,0
858,936,2.6,2.8,1.7,2.5,1
858,609,2.0,1.1,0.7,0.9,0
623,974,5.0,5.0,1.7,4.0,1
859,482,3.9,4.5,2.6,3.3,1
860,691,1.8,1.8,3.3,2.8,1
860,692,2.5,2.9,0.4,1.6,0
860,352,1.2,0.2,3.2,1.4,0
623,986,4.8,3.9,3.8,4.0,1
861,610,1.1,1.1,3.6,2.2,0
623,989,5.0,4.2,3.0,4.6,1
859,67,3.1,2.9,4.9,3.1,1
859,129,4.8,4.7,2.3,3.9,1
860,694,1.3,2.0,2.5,2.0,0
861,602,2.0,2.7,1.9,2.6,1
859,486,3.7,4.4,2.5,4.0,1
859,484,4.7,4.4,1.1,3.5,1
859,489,3.3,4.2,4.5,4.0,1
859,490,4.1,3.7,3.7,3.5,1
860,693,1.2,0.3,4.6,2.1,0
861,589,2.5,3.2,0.1,1.8,0
38,814,0.1,0.8,4.4,1.5,0
861,613,2.8,3.6,0.4,2.5,1
38,850,0.4,0.9,2.0,0.8,0
623,990,5.0,5.0,2.8,4.2,0
860,695,2.7,2.5,1.2,2.4,0
860,408,2.8,3.4,3.0,2.8,1
13,834,2.8,3.2,4.3,3.0,1
38,862,1.0,0.8,3.7,1.4,1
38,849,0.1,0.4,3.6,1.0,0
38,864,1.9,1.9,3.0,2.5,1
38,863,1.4,1.0,2.9,1.6,0
861,587,1.6,1.8,1.1,1.2,0
862,330,1.6,0.7,1.1,1.5,0
861,615,1.5,1.4,5.0,2.5,0
29,691,4.1,3.4,1.3,2.8,1
40,873,1.0,0.9,2.9,1.4,0
40,569,2.8,3.3,4.6,3.9,1
821,507,5.0,5.0,0.8,3.5,1
40,875,1.3,0.5,3.6,1.5,0
821,508,5.0,5.0,3.4,4.0,1
13,833,2.6,2.4,2.9,3.0,1
9,647,1.6,1.8,4.8,2.5,1
9,648,2.1,1.9,3.5,2.8,1
861,582,2.9,3.8,1.5,2.4,0
863,659,3.3,4.0,4.3,3.4,1
861,574,1.9,2.8,2.0,1.9,0
863,341,4.4,4.3,1.2,3.0,1
861,617,2.4,2.8,0.4,1.4,0
863,661,3.8,4.3,1.1,2.8,1
40,877,2.9,2.7,1.9,2.7,1
40,876,2.9,3.6,4.7,4.1,1
40,878,2.4,2.9,0.6,1.6,0
40,879,2.0,1.9,3.3,2.8,1
13,853,3.8,3.6,2.3,3.5,1
821,509,5.0,4.8,1.8,3.9,1
9,338,2.2,2.9,0.8,1.8,1
9,649,2.5,3.2,4.5,3.3,1
863,663,4.5,3.8,4.5,4.0,1
9,650,1.5,2.3,0.8,1.3,0
863,662,4.3,3.3,3.1,3.9,1
40,880,1.6,1.4,3.8,2.3,0
40,881,2.7,2.4,0.7,1.5,0
13,855,2.9,2.4,1.4,2.1,0
40,883,2.0,2.1,3.9,2.8,1
13,854,3.1,4.0,2.8,3.8,1
13,856,3.9,4.7,3.9,4.5,1
13,858,2.7,3.0,1.6,2.7,1
821,510,5.0,4.1,0.6,3.7,1
821,511,5.0,4.4,0.0,3.3,1
9,651,1.0,1.6,4.7,2.3,0
863,664,3.1,2.8,0.5,2.4,0
863,665,4.8,3.8,3.3,4.0,1
863,666,3.9,3.8,3.7,4.0,1
9,331,1.2,1.3,4.3,1.9,0
9,652,1.3,1.4,4.0,1.9,0
9,343,1.4,0.8,0.7,1.3,0
864,278,2.1,1.7,1.2,1.2,1
864,277,1.3,0.8,0.6,0.8,0
864,154,1.1,1.6,0.6,0.6,0
862,640,2.2,3.0,2.0,2.5,0
865,609,1.6,1.5,1.3,1.5,0
865,937,1.6,0.8,2.4,1.7,0
865,939,2.8,3.5,0.2,2.7,0
623,987,4.8,4.2,0.2,3.4,1
864,152,1.9,2.5,3.1,2.1,0
623,992,5.0,5.0,2.4,4.0,0
864,147,2.4,2.5,1.0,2.2,0
623,991,5.0,4.4,2.4,3.7,1
623,994,5.0,4.8,1.6,3.5,0
864,282,2.0,1.7,2.6,2.4,0
862,641,2.5,2.7,1.8,2.1,1
862,642,1.8,1.9,4.5,2.6,1
862,643,2.4,3.0,1.5,1.9,0
865,940,1.6,1.0,4.6,2.4,0
865,941,2.4,2.5,2.3,2.6,1
864,284,1.9,2.4,1.7,2.1,0
864,283,1.4,1.8,0.4,1.2,0
862,644,1.8,1.2,4.9,2.9,1
865,935,2.0,1.0,2.0,1.6,0
865,938,1.2,0.9,2.2,1.2,0
865,943,1.7,1.0,0.3,1.1,0
865,945,1.7,2.0,0.0,1.5,0
866,859,4.1,3.5,1.1,3.2,1
867,15,5.0,5.0,4.2,4.7,1
867,18,4.5,4.5,0.7,3.1,1
866,861,4.6,4.4,3.1,3.8,1
866,814,4.1,4.0,0.6,2.6,1
862,645,1.6,2.3,3.7,2.6,1
868,70,1.8,1.8,4.4,2.7,1
868,41,0.8,0.3,0.7,1.0,0
867,7,5.0,5.0,1.2,3.5,1
866,850,4.9,4.8,2.9,4.3,1
867,26,5.0,4.8,1.8,4.3,1
866,862,3.5,2.6,3.5,2.9,1
866,849,3.2,3.5,4.5,3.3,0
866,864,4.7,3.8,2.2,3.8,1
869,414,1.5,2.5,2.6,2.2,0
870,630,2.7,2.3,3.5,2.9,1
870,952,1.0,1.0,4.4,1.8,1
868,71,1.7,0.9,3.3,2.4,0
868,73,0.8,1.2,1.1,0.8,0
867,36,4.9,5.0,4.7,5.0,1
866,863,4.5,4.1,4.3,4.6,1
867,38,4.4,5.0,3.9,4.5,1
866,865,3.8,4.4,4.1,4.2,1
867,39,4.2,3.5,4.0,3.7,1
869,415,1.3,1.2,1.2,0.9,0
869,416,0.3,0.8,3.3,1.0,0
869,417,1.9,2.8,0.4,1.7,0
869,419,1.3,2.0,4.4,2.4,0
870,954,1.2,0.5,4.7,2.0,0
871,773,2.2,1.6,1.4,2.0,0
868,74,1.0,0.6,2.3,1.0,0
869,380,1.8,2.2,4.7,2.6,1
870,944,2.6,3.2,1.2,2.3,0
870,957,1.6,0.7,3.7,1.5,0
870,956,1.8,2.0,3.3,2.3,0
868,10,0.8,0.4,4.4,1.7,0
871,774,2.2,1.6,2.4,1.7,1
871,775,2.3,3.1,3.3,2.7,1
871,777,1.2,0.8,0.2,1.0,0
872,339,4.4,3.5,1.8,2.8,1
868,5,0.4,0.3,3.3,1.1,1
870,634,1.8,1.7,4.7,2.8,1
870,953,1.0,0.9,2.0,1.3,0
871,527,1.3,1.6,2.7,1.4,1
871,758,2.2,1.5,1.0,1.7,0
872,340,4.3,4.9,2.7,4.0,1
872,342,4.3,4.0,3.4,4.1,1
872,293,4.1,4.5,1.8,3.0,1
872,345,4.9,5.0,4.7,4.6,1
873,178,1.9,2.5,2.8,2.0,0
873,181,0.8,0.9,1.5,1.4,0
873,182,1.6,0.8,3.3,1.7,0
871,783,2.0,3.0,3.7,3.0,1
871,746,2.6,3.2,0.9,2.0,0
873,183,1.6,0.7,2.0,1.1,0
873,184,1.1,0.4,1.0,0.9,1
873,185,1.9,2.7,2.3,2.3,0
873,186,0.5,1.0,4.1,1.9,0
806,286,3.7,4.3,0.4,2.5,0
806,279,2.2,1.7,4.0,3.0,1
874,81,2.3,3.1,3.2,3.2,1
874,219,2.8,3.1,0.1,2.4,0
874,220,1.2,1.1,4.9,2.6,1
806,287,2.1,2.1,2.1,2.4,0
806,289,2.4,2.2,1.9,2.6,1
806,290,3.2,2.6,0.5,2.0,0
806,291,3.3,3.9,3.6,3.3,1
874,221,1.4,1.8,0.4,0.8,0
875,798,2.6,2.4,1.1,2.2,0
806,292,2.1,2.2,2.1,2.2,0
806,294,2.9,2.7,0.7,2.0,0
806,295,2.8,3.7,0.5,2.5,0
874,222,2.6,2.0,2.2,2.5,1
874,223,2.7,3.1,3.0,2.6,1
875,800,2.8,2.5,2.9,2.4,0
876,693,3.4,2.8,2.0,3.0,1
806,297,2.6,2.8,2.9,3.0,1
874,224,1.9,2.0,4.4,2.8,1
874,226,1.8,1.4,2.5,2.2,0
874,227,2.8,2.9,2.8,2.8,1
874,228,2.8,3.6,1.8,2.7,1
875,421,3.3,4.2,1.6,3.3,1
875,801,3.1,3.9,1.8,3.1,1
876,695,3.2,3.4,4.5,3.5,1
876,408,3.0,3.8,0.3,2.7,1
876,696,2.0,1.3,1.0,1.2,0
876,697,2.8,3.3,1.9,2.7,1
875,802,3.4,3.1,4.9,4.2,1
875,803,3.1,2.3,1.6,2.2,0
875,805,2.8,2.4,0.1,1.9,0
876,699,2.5,3.2,3.3,3.3,0
878,844,3.1,4.0,2.8,3.0,1
876,698,2.2,3.0,1.4,2.7,1
876,701,3.8,3.2,3.2,3.4,1
876,700,3.2,3.7,3.0,3.3,1
880,359,1.2,1.6,0.8,1.6,0
880,360,0.5,0.7,4.1,1.6,0
880,358,1.9,2.4,2.8,2.4,0
878,842,4.5,5.0,2.4,3.8,1
881,498,0.4,0.5,0.9,0.4,0
881,499,1.3,1.8,3.9,2.5,0
878,837,4.0,4.2,4.5,4.5,1
881,501,0.0,0.0,1.5,0.1,0
881,500,0.9,0.9,3.3,1.6,0
880,357,0.1,0.5,2.2,1.0,1
878,848,4.4,4.7,3.0,4.1,1
878,852,4.5,5.0,2.2,4.1,1
878,851,3.6,4.4,3.3,4.0,1
878,834,3.5,4.0,3.8,4.1,1
878,833,3.1,3.1,4.2,3.5,1
882,209,2.0,3.0,3.3,2.4,0
882,535,3.1,2.5,2.9,3.0,1
883,638,1.4,1.8,1.3,1.6,1
882,536,3.2,3.0,4.5,3.7,1
883,330,0.4,0.0,2.2,1.2,0
882,537,2.6,3.6,4.7,4.1,1
883,640,1.2,1.7,1.0,1.4,1
882,538,3.5,3.4,4.7,3.6,1
883,641,1.1,1.2,2.1,1.6,0
883,642,1.6,2.6,0.8,2.0,0
882,539,2.7,2.4,4.3,3.0,1
732,203,3.9,4.8,3.3,3.9,1
883,643,0.4,0.8,1.9,1.1,0
886,531,3.0,3.2,2.5,2.6,1
886,209,2.0,2.1,4.6,3.0,1
886,535,1.4,1.7,0.5,1.1,0
883,644,0.5,0.0,1.9,0.4,1
886,536,2.6,2.2,3.3,2.9,1
886,537,1.1,0.2,3.6,1.5,0
707,741,0.8,0.6,3.0,1.2,0
707,743,0.8,0.0,4.1,1.6,0
707,534,1.0,0.7,4.4,1.7,0
887,655,4.5,4.5,4.7,4.9,1
887,657,4.7,4.2,3.0,3.7,1
707,715,0.8,0.0,2.6,0.9,0
887,656,5.0,5.0,0.7,3.2,1
887,658,5.0,5.0,3.6,4.6,1
887,660,5.0,4.9,0.4,3.6,1
888,856,5.0,5.0,3.3,4.0,1
888,858,4.4,4.3,1.4,3.2,1
888,857,5.0,5.0,0.0,3.0,1
707,745,1.5,1.6,2.1,1.5,0
707,744,1.3,1.7,3.9,2.1,0
889,57,5.0,5.0,1.6,3.6,1
890,588,4.0,4.8,3.6,4.4,1
890,442,4.9,5.0,0.6,4.0,1
888,860,5.0,4.0,4.4,4.9,1
888,859,4.9,5.0,2.0,3.8,1
889,59,5.0,4.3,4.3,4.5,1
889,60,5.0,4.3,3.1,4.0,1
890,439,4.4,4.6,2.8,3.6,1
889,61,5.0,5.0,0.2,3.8,1
890,590,5.0,4.5,3.4,3.9,1
889,62,5.0,5.0,1.4,3.8,0
890,591,4.5,4.1,4.9,4.8,1
891,451,4.7,4.2,4.9,4.1,1
891,453,3.9,4.7,4.6,4.7,1
891,454,4.7,4.8,0.8,3.8,1
891,452,4.1,4.7,0.8,3.6,1
892,400,1.6,0.7,1.2,1.5,0
891,456,3.6,2.9,0.3,1.8,0
892,367,0.1,0.1,2.0,0.8,0
891,455,4.0,3.3,1.6,3.1,1
892,364,0.8,0.9,1.1,0.9,0
891,457,3.5,2.5,0.9,2.1,0
892,402,1.2,2.0,3.5,1.9,0
894,404,4.1,4.5,2.5,3.8,1
894,406,3.4,4.3,1.0,2.4,1
893,875,0.7,0.2,2.9,1.1,0
893,877,0.7,0.2,2.4,1.5,0
893,876,0.3,0.6,0.1,0.8,0
891,316,4.6,3.7,1.4,3.4,1
894,407,3.9,3.4,0.9,2.9,1
893,878,0.4,0.8,3.9,1.6,0
893,879,1.2,0.8,1.3,0.9,0
893,880,1.2,0.8,4.8,2.5,1
893,881,0.5,0.4,0.3,0.7,0
894,403,5.0,4.5,4.2,4.6,1
894,398,3.6,3.1,0.5,2.4,0
894,397,3.6,3.7,3.4,3.9,1
894,409,4.1,3.5,4.8,3.9,1
895,178,2.0,1.6,0.3,1.0,0
895,181,1.3,0.3,2.1,1.6,0
897,568,4.4,3.7,4.6,4.1,1
895,182,2.9,3.8,2.5,2.8,1
897,570,3.0,2.8,3.1,2.7,1
897,447,3.3,3.4,2.4,2.9,1
897,573,4.5,4.6,2.4,4.1,1
897,329,4.1,4.4,1.9,3.6,1
895,183,2.9,3.7,0.8,2.8,0
897,576,4.2,4.0,1.0,2.7,1
897,577,4.3,5.0,3.0,4.4,1
897,578,3.3,2.6,3.4,3.5,1
897,579,4.3,4.2,1.0,3.4,1
895,184,2.7,2.4,1.2,2.4,0
895,185,1.2,1.0,2.2,1.7,0
895,186,2.9,2.2,1.9,2.5,0
895,187,1.8,0.8,1.8,1.5,1
898,701,1.9,2.5,0.1,1.2,0
898,700,2.5,2.9,2.6,3.1,1
898,705,2.0,1.2,3.7,2.0,0
898,704,1.8,1.1,0.2,0.9,0
898,706,2.7,2.5,4.7,2.8,1
899,345,1.4,1.7,1.4,2.0,0
899,346,1.7,2.0,3.4,2.9,1
899,347,0.3,0.1,4.3,1.4,0
899,348,1.9,1.0,4.0,2.6,1
899,68,1.2,1.8,4.5,2.6,1
899,349,0.5,0.2,1.1,0.3,1
899,350,0.1,0.0,3.8,1.4,0
899,353,1.2,1.0,1.2,1.5,0
899,354,1.9,1.9,4.4,2.9,1
900,569,1.2,1.9,2.0,1.3,0
900,875,1.4,1.2,3.3,2.1,0
900,877,0.9,0.9,4.8,2.6,1
900,876,1.3,1.5,4.3,2.1,0
901,765,0.4,0.7,1.1,0.4,0
901,766,0.4,0.0,1.8,1.1,0
652,4,1.4,0.5,1.3,1.2,0
652,120,0.5,0.0,3.9,1.9,0
901,767,1.0,1.0,1.5,1.6,0
901,770,1.4,1.1,2.3,1.9,0
901,768,0.5,0.0,2.2,1.3,1
652,121,0.5,0.7,4.1,1.6,0
652,117,0.7,0.3,2.4,1.5,0
884,230,0.3,0.4,0.6,0.0,0
884,229,1.7,1.1,3.3,2.3,0
901,763,0.7,0.0,1.0,0.5,0
884,232,1.0,1.4,1.7,1.7,0
901,771,0.2,1.0,1.7,1.0,1
901,769,1.4,1.3,0.8,1.0,0
884,233,0.2,0.0,0.1,0.3,0
901,772,0.4,1.0,2.7,1.0,0
652,122,0.3,0.0,1.5,0.1,1
652,123,1.0,1.9,3.3,2.0,0
652,125,1.4,0.7,2.5,2.0,0
884,234,1.0,1.7,1.6,1.7,0
884,236,1.0,0.8,3.5,1.6,0
884,237,1.2,2.0,4.8,3.0,1
884,238,0.3,0.4,4.2,1.7,0
902,690,5.0,4.6,3.0,4.1,1
902,691,4.2,4.2,4.8,4.5,1
902,692,5.0,5.0,4.0,4.5,1
903,426,4.2,3.5,3.3,3.5,1
902,352,4.2,3.9,4.5,4.4,1
903,566,4.9,5.0,1.9,3.5,1
903,567,3.5,4.1,3.5,3.3,1
902,694,4.4,3.5,2.1,3.1,1
902,693,4.6,4.3,4.0,4.5,1
902,695,4.1,4.5,4.8,4.1,1
903,568,4.9,4.8,1.9,3.6,1
902,408,5.0,4.8,2.5,4.3,1
903,570,4.9,5.0,1.4,3.8,1
903,447,4.9,5.0,0.1,3.4,0
903,573,4.4,3.9,4.7,4.6,1
904,146,2.6,2.4,3.9,2.7,1
904,111,1.2,0.8,0.7,0.9,0
903,329,3.1,3.3,4.5,3.1,1
903,576,3.9,3.2,1.9,3.1,1
903,577,3.5,3.4,1.0,2.8,1
905,893,4.4,3.4,4.3,4.1,1
905,894,5.0,5.0,2.1,4.3,0
904,107,1.9,1.2,2.8,1.5,0
904,148,1.2,1.3,0.5,0.7,0
904,149,1.1,1.9,0.3,1.3,1
905,888,5.0,4.6,1.7,3.9,1
905,896,5.0,5.0,3.9,4.7,1
905,895,4.9,4.3,2.5,4.1,1
905,601,4.9,4.8,4.7,5.0,1
905,897,5.0,4.3,3.4,3.9,1
905,898,4.4,4.6,1.2,3.2,1
906,147,4.6,3.7,1.3,3.6,1
905,899,5.0,4.6,2.7,4.5,1
906,282,4.6,4.3,3.7,4.1,1
905,900,4.1,3.4,4.1,3.9,1
906,284,5.0,5.0,1.6,3.7,1
906,283,4.6,4.5,3.8,4.3,1
906,285,4.0,4.0,1.2,3.3,1
906,286,5.0,4.2,4.3,4.1,0
906,279,4.4,5.0,2.5,3.8,1
906,287,5.0,4.0,2.5,3.6,1
908,331,0.5,1.4,4.6,1.7,0
908,652,1.0,0.8,3.7,1.6,0
907,428,3.9,3.1,3.9,3.5,1
908,343,0.1,0.2,4.6,1.8,0
908,653,0.1,0.0,4.2,1.8,0
908,654,0.1,0.8,1.0,0.8,1
907,789,4.2,5.0,3.6,4.7,1
907,790,4.2,3.8,2.0,3.3,1
907,791,3.1,3.4,4.6,3.8,1
908,655,0.0,0.2,4.3,1.5,1
907,792,5.0,5.0,3.7,5.0,1
907,522,3.8,3.1,3.9,3.5,1
907,793,3.5,2.8,1.7,2.6,1
909,385,0.6,0.5,4.5,1.8,0
909,388,0.3,1.1,4.6,1.5,0
909,386,0.5,0.2,1.1,1.0,0
907,787,3.7,4.4,2.9,3.7,0
907,492,4.3,5.0,2.3,3.9,1
909,389,0.9,0.6,1.8,1.3,0
910,233,3.9,4.4,2.1,3.0,1
909,390,1.0,0.3,1.2,1.2,0
909,391,0.5,0.4,2.2,1.1,0
910,234,2.7,3.2,3.9,3.3,1
910,236,2.7,2.4,3.7,3.2,1
910,237,2.2,2.3,2.3,2.1,0
910,238,3.6,2.8,2.4,3.0,1
909,392,0.7,0.1,3.4,1.6,0
910,239,3.0,3.9,4.8,3.6,1
910,77,2.3,2.7,3.6,2.5,1
